player,num_season,tot_pts
John Kuester,2,45
John Kuester,3,29
John Lambert,1,123
John Lambert,2,159
John Lambert,3,311
John Lambert,4,331
John Lambert,5,403
John Lambert,6,308
John Lambert,7,414
John Laskowski,1,655
John Laskowski,2,177
John Logan,1,755
John Logan,2,231
John Long,1,1319
John Long,2,1337
John Long,3,1044
John Long,4,1514
John Long,5,737
John Long,6,1334
John Long,7,973
John Long,8,620
John Long,9,1218
John Long,10,1034
John Long,11,744
John Long,12,404
John Long,13,96
John Long,19,129
John Lucas,1,941
John Lucas,2,1171
John Lucas,3,1324
John Lucas,4,1010
John Lucas,5,555
John Lucas,6,668
John Lucas,7,514
John Lucas,8,1022
John Lucas,9,695
John Lucas,10,1104
John Lucas,11,753
John Lucas,12,745
John Lucas,13,310
John Lucas,14,286
John Mahnken,1,682
John Mahnken,2,534
John Mahnken,3,182
John Mahnken,4,191
John Mandic,1,132
John McConathy,1,14
John McCullough,1,21
John Mengelt,1,782
John Mengelt,2,1534
John Mengelt,3,680
John Mengelt,4,883
John Mengelt,5,720
John Mengelt,6,507
John Mengelt,7,834
John Mengelt,8,826
John Mengelt,9,219
John Mengelt,10,0
John Morton,1,146
John Morton,2,357
John Morton,3,212
John O'Boyle,1,21
John Oldham,1,357
John Oldham,2,569
John Olive,1,44
John Olive,2,0
John Paxson,1,142
John Paxson,2,486
John Paxson,3,395
John Paxson,4,930
John Paxson,5,640
John Paxson,6,567
John Paxson,7,819
John Paxson,8,710
John Paxson,9,555
John Paxson,10,246
John Paxson,11,70
John Pilch,1,5
John Pinone,1,20
John Pritchard,1,22
John Rennicke,1,11
John Richter,1,285
John Roche,1,8
John Roche,5,932
John Roche,6,231
John Roche,7,187
John Rudd,1,184
John Rudometkin,1,289
John Rudometkin,2,395
John Rudometkin,3,276
John Salley,1,431
John Salley,2,701
John Salley,3,467
John Salley,4,593
John Salley,5,544
John Salley,6,684
John Salley,7,423
John Salley,8,582
John Salley,9,547
John Salley,10,370
John Salley,14,71
John Salmons,1,132
John Salmons,2,443
John Salmons,3,236
John Salmons,4,619
John Salmons,5,671
John Salmons,6,1015
John Salmons,7,2892
John Salmons,8,2490
John Salmons,9,1024
John Salmons,10,344
John Salmons,11,672
John Salmons,12,806
John Salmons,13,42
John Schweitz,1,57
John Schweitz,3,0
John Shasky,1,357
John Shasky,2,10
John Shasky,3,150
John Shumate,1,1752
John Shumate,2,1116
John Shumate,3,2364
John Shumate,5,1158
John Shumate,6,334
John Starks,1,146
John Starks,3,466
John Starks,4,1139
John Starks,5,1397
John Starks,6,1120
John Starks,7,1223
John Starks,8,1024
John Starks,9,1061
John Starks,10,1059
John Starks,11,690
